Id,TextTopics,TopicPercentages
99_4398_2,47,0.45471900701522827
99_4398_2,13,0.3587355613708496
99_4407_2,14,0.4324456751346588
99_4407_2,26,0.3268201947212219
99_4418_2,17,0.4553537666797638
99_4418_2,18,0.32124003767967224
99_4424_2,19,0.5065125226974487
99_4424_2,26,0.3381550908088684
99_4438_2,45,0.3432956337928772
99_4438_2,70,0.34288322925567627
99_4441_2,78,0.4158429801464081
99_4441_2,89,0.4097989499568939
99_4443_2,28,0.4075499176979065
99_4443_2,45,0.40671032667160034
99_4447_2,72,0.33826783299446106
99_4447_2,52,0.3379882574081421
99_4456_2,47,0.34845706820487976
