Id,TextTopics,TopicPercentages
99_5475_4,129,0.49069446
99_5477_4,92,0.48363626
99_5479_4,123,0.4636991
99_5480_4,85,0.64912677
99_5481_4,103,0.6616676
99_5483_4,121,0.65883994
99_5485_4,112,0.6487016
99_5486_4,98,0.7357308
99_5487_4,112,0.6605373
99_5488_4,84,0.484793
99_5489_4,90,0.32672107
99_5490_4,105,0.53980416
99_5491_4,114,0.7186028
99_5492_4,83,0.7295982
99_5493_4,88,0.7338384
99_5494_4,86,0.7489159
99_5495_4,97,0.48147988
99_5500_4,105,0.7811035
99_5501_4,124,0.48160273
99_5503_4,75,0.6481695
99_5504_4,80,0.5043299
99_5506_4,86,0.47117501
99_5507_4,73,0.4830218
99_5508_4,113,0.49090272
99_5509_4,86,0.74891704
99_5510_4,90,0.64962816
99_5511_4,84,0.5720042
99_5512_4,87,0.35107335
99_5513_4,80,0.39537257
99_5515_4,112,0.4816721
99_5516_4,84,0.49098855
99_5517_4,82,0.49354485
99_5518_4,86,0.40304422
99_5522_4,78,0.7271479
99_5523_4,109,0.9168244
99_5524_4,84,0.49677914
99_5530_4,84,0.35482872
99_5531_4,93,0.42746726
99_5533_4,73,0.82184154
99_5534_4,84,0.65826696
99_5536_4,102,0.6768887
99_5537_4,98,0.5633022
99_5538_4,94,0.48754585
99_5540_4,81,0.720128
99_5541_4,109,0.30558774
99_5542_4,77,0.7106229
99_5543_4,84,0.48774016
99_5545_4,86,0.51015604
99_5546_4,92,0.47331113
99_5547_4,101,0.42766336
99_5549_4,102,0.37364534
99_5550_4,86,0.47017393
99_5554_4,108,0.8099058
99_5555_4,81,0.80700403
99_5556_4,125,0.3630637
99_5558_4,83,0.43171167
99_5559_4,71,0.3654907
99_5560_4,103,0.43981722
99_5563_4,101,0.5764668
99_5565_4,86,0.51015604
99_5566_4,114,0.49662003
99_5568_4,126,0.5754472
99_5569_4,84,0.50570536
99_5570_4,109,0.49372745
99_5571_4,121,0.8236311
99_5572_4,86,0.6547646
99_5573_4,86,0.51015604
99_5574_4,133,0.5468017
99_5576_4,94,0.38801023
99_5578_4,84,0.664992
99_5579_4,86,0.51015604
99_5581_4,133,0.6256337
99_5582_4,79,0.64042705
99_5583_4,86,0.64253217
99_5584_4,78,0.8908146
99_5586_4,71,0.49083108
99_5587_4,84,0.49341944
99_5588_4,116,0.6867284
99_5591_4,86,0.6680057
99_5595_4,109,0.702237
99_5596_4,104,0.84718394
99_5598_4,84,0.5774912
99_5599_4,84,0.664992
99_5600_4,72,0.48118162
99_5603_4,86,0.66800576
99_5604_4,116,0.30588746
99_5605_4,128,0.76271844
99_5606_4,90,0.3303079
99_5610_4,94,0.4921287
99_5611_4,84,0.38332248
99_5612_4,76,0.48163006
99_5613_4,105,0.7125931
99_5616_4,123,0.8920556
