Id,TextTopics,TopicPercentages
99_5056_4,18,0.66800654
99_5057_4,59,0.3308201
99_5058_4,42,0.49127102
99_5059_4,16,0.59549683
99_5060_4,40,0.49510053
99_5061_4,52,0.94290525
99_5062_4,58,0.48213685
99_5063_4,24,0.6500327
99_5068_4,41,0.48181987
99_5070_4,18,0.51015604
99_5073_4,18,0.5374641
99_5074_4,55,0.5519292
99_5075_4,19,0.6518995
99_5077_4,51,0.48781252
99_5081_4,16,0.49777484
99_5084_4,35,0.4826019
99_5085_4,18,0.50345683
99_5087_4,15,0.34752104
99_5091_4,18,0.51015604
99_5092_4,36,0.64878076
99_5093_4,38,0.48313802
99_5094_4,6,0.3952272
99_5098_4,42,0.54712176
99_5102_4,35,0.4826019
99_5104_4,10,0.49057382
99_5106_4,13,0.34100384
99_5111_4,20,0.48369005
99_5116_4,30,0.35939693
99_5117_4,18,0.51015604
99_5118_4,40,0.49111545
99_5121_4,18,0.4970541
99_5124_4,16,0.5057045
99_5125_4,24,0.6500319
99_5126_4,24,0.7353234
99_5127_4,22,0.48304033
99_5131_4,40,0.48266688
99_5132_4,18,0.668006
99_5134_4,16,0.664992
99_5136_4,23,0.48209792
99_5137_4,53,0.33202434
99_5138_4,24,0.48363626
99_5139_4,16,0.5057064
99_5140_4,18,0.7141439
99_5141_4,18,0.37356
99_5142_4,35,0.4826019
99_5143_4,16,0.3623958
99_5144_4,33,0.6491962
99_5145_4,12,0.6501876
99_5146_4,16,0.66499186
99_5149_4,18,0.51015604
99_5151_4,26,0.48754585
99_5152_4,40,0.33081746
99_5154_4,43,0.65003294
99_5155_4,35,0.4826019
99_5156_4,18,0.51015604
99_5157_4,51,0.48781252
99_5158_4,50,0.96601224
99_5159_4,44,0.39445412
99_5160_4,16,0.48398325
99_5161_4,41,0.369974
99_5163_4,18,0.6680055
99_5164_4,4,0.3026359
99_5166_4,53,0.48823994
99_5167_4,38,0.59102243
99_5169_4,46,0.48385373
99_5170_4,18,0.66800654
99_5171_4,23,0.59058356
99_5174_4,13,0.61573225
99_5176_4,37,0.9742518
99_5178_4,22,0.4361908
99_5179_4,36,0.32931358
99_5180_4,53,0.4882397
99_5182_4,24,0.65003175
99_5183_4,27,0.6187808
99_5184_4,37,0.7017268
99_5185_4,17,0.94145125
99_5186_4,13,0.7329448
99_5187_4,12,0.588634
99_5188_4,9,0.35646036
99_5189_4,15,0.5420925
99_5190_4,34,0.8464807
99_5191_4,13,0.54579747
99_5192_4,3,0.6632604
99_5193_4,3,0.70828193
99_5194_4,18,0.33031142
99_5195_4,5,0.620751
99_5196_4,1,0.44257727
99_5197_4,16,0.664992
99_5199_4,3,0.8921882
99_5200_4,17,0.72370994
99_5201_4,16,0.5650853
99_5202_4,3,0.5118463
99_5203_4,3,0.6027417
99_5206_4,16,0.5028515
99_5207_4,65,0.9226994
99_5208_4,50,0.7761404
99_5209_4,12,0.8408272
99_5210_4,51,0.48781183
99_5211_4,17,0.5000689
99_5213_4,50,0.721261
99_5215_4,47,0.77389544
99_5218_4,21,0.93617857
99_5219_4,16,0.45882025
99_5220_4,33,0.33008027
99_5221_4,33,0.71771497
99_5222_4,17,0.7705275
99_5223_4,15,0.49862334
99_5224_4,15,0.6683076
99_5225_4,3,0.39567095
99_5226_4,61,0.7468898
99_5227_4,9,0.82155335
99_5228_4,45,0.7961396
99_5229_4,17,0.8293713
99_5230_4,26,0.39272147
99_5232_4,34,0.7687153
99_5233_4,16,0.49739903
99_5234_4,46,0.4838539
99_5235_4,18,0.5052067
99_5237_4,63,0.48215565
99_5240_4,53,0.65315264
99_5243_4,15,0.4947371
99_5245_4,48,0.6494017
99_5247_4,16,0.66499203
99_5248_4,16,0.5057082
99_5249_4,16,0.5057082
99_5250_4,35,0.42443055
99_5251_4,16,0.5057079
99_5252_4,2,0.39066106
99_5255_4,40,0.67692995
99_5257_4,4,0.69436055
99_5258_4,16,0.66499203
99_5259_4,16,0.664992
99_5260_4,33,0.37376848
99_5262_4,16,0.36695856
99_5263_4,47,0.8918633
99_5264_4,43,0.9845085
99_5265_4,13,0.7277789
99_5267_4,65,0.7902506
99_5268_4,16,0.5057082
99_5271_4,16,0.5057082
99_5273_4,54,0.49417925
99_5274_4,65,0.4905968
99_5275_4,47,0.7988467
99_5277_4,53,0.48823994
99_5278_4,65,0.48166335
99_5279_4,18,0.39151254
99_5280_4,64,0.78646207
99_5281_4,37,0.93244886
99_5282_4,13,0.6392516
99_5283_4,65,0.5859248
99_5284_4,16,0.38331106
